ID;SEBUTAN_JABATAN;organisasi_id;ORGANISASI;jenjang_jabatan_id;JENJANG_JABATAN;job_target_jabatan_id;job_target;PEMIMPIN_UNIT;stream_business_id;STREAM_BUSINESS;profesi_id;PROFESI;STATUS;DIRKOM_ID
5354;Engineer Evaluasi Operasi dan Pemeliharaan Sistem Transmisi;213;Kantor Pusat - Divisi Transmisi Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;10;Fungsional IV;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5355;Assistant Engineer Evaluasi Operasi dan Pemeliharaan Sistem Transmisi;213;Kantor Pusat - Divisi Transmisi Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5356;Manager Sistem Proteksi;213;Kantor Pusat - Divisi Transmisi Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5357;Senior Engineer II Sistem Proteksi;213;Kantor Pusat - Divisi Transmisi Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;9;Fungsional III;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5358;Engineer Sistem Proteksi;213;Kantor Pusat - Divisi Transmisi Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;10;Fungsional IV;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5359;Assistant Engineer Sistem Proteksi;213;Kantor Pusat - Divisi Transmisi Regional Sulawesi, Maluku, Papua dan Nusa Tenggara;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5360;Executive Vice President Transmisi Regional Sumatera Kalimantan;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;2;Manajemen Atas;;;Non Pemimpin Unit;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
5361;Senior Engineer I Transmisi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;8;Fungsional II;;;Fungsional;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
5362;Officer Administrasi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;10;Fungsional IV;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
5363;Assistant Officer Administrasi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;11;Fungsional V;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
5364;Junior Officer Administrasi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;12;Fungsional VI;;;Fungsional;10;Corporate and Technical Services;78;Manajemen Kesekretariatan dan Kearsipan;ACTV;2
5365;Vice President Pengelolaan Aset Transmisi Regional Sumatera Kalimantan;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;3;Manajemen Menengah;;;Non Pemimpin Unit;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
5366;Manager Pengelolaan Aset dan Konstruksi Transmisi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
5367;Senior Engineer II Manajemen Aset Transmisi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;9;Fungsional III;;;Fungsional;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
5368;Engineer Manajemen Aset Transmisi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;10;Fungsional IV;;;Fungsional;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
5369;Assistant Engineer Manajemen Aset Transmisi;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;11;Fungsional V;;;Fungsional;12;Operation and Maintenance;14;Manajemen Transmisi;ACTV;2
5370;Senior Engineer II Pengendalian Konstruksi Transmisi dan GI;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;9;Fungsional III;;;Fungsional;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
5371;Engineer Pengendalian Konstruksi Transmisi dan GI;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;10;Fungsional IV;;;Fungsional;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
5372;Assistant Engineer Pengendalian Konstruksi Transmisi dan GI;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;11;Fungsional V;;;Fungsional;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
5373;Senior Specialist II Administrasi Konstruksi Transmisi dan GI;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;9;Fungsional III;;;Fungsional;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
5374;Analyst Administrasi Konstruksi Transmisi dan GI;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;10;Fungsional IV;;;Fungsional;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
5375;Assistant Analyst Administrasi Konstruksi Transmisi dan GI;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;11;Fungsional V;;;Fungsional;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
5376;Vice President Pengendalian Operasi Sistem Regional Sumatera Kalimantan;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;3;Manajemen Menengah;;;Non Pemimpin Unit;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5377;Manager Pengendalian Operasi dan Pemeliharaan Sistem Regional;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;4;Manajemen Dasar;;;Non Pemimpin Unit;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5378;Senior Engineer II Pengendalian Operasi Sistem;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;9;Fungsional III;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
5379;Engineer Pengendalian Operasi Sistem;214;Kantor Pusat - Divisi Transmisi Regional Sumatera Kalimantan;10;Fungsional IV;;;Fungsional;12;Operation and Maintenance;12;Perencanaan Transmisi;ACTV;2
